"id","school_year","district_name","enrollment_grades_k_12","total_susp","iss_b","oss_b","iss_w","oss_w","h","a","m","p","i","b_disp","w_disp","h_disp","a_disp","m_disp","p_disp","i_disp"
"252",2009,"TINA-AVALON R-II",174,6,,,6,,,,,,,,1.03573278094252,,,,,
"253",2009,"CARROLLTON R-VII",962,69,,6,54,9,,,,,,2.32504068821204,0.982506702099289,,,,,
"254",2009,"NORBORNE R-VIII",199,6,,,6,,,,,,,,1.03648424543947,,,,,
"255",2009,"EAST CARTER CO. R-II",776,678,6,,446,226,,,,,,,1.01065610531037,,,,,
"256",2009,"ARCHIE R-V",581,50,,,50,,,,,,,,1.04307916970898,,,,,
"257",2009,"RAYMORE-PECULIAR R-II",5874,2032,277,49,1294,383,29,,,,,1.61077380387692,0.958197231615641,0.548909751665657,,,,
"258",2009,"SHERWOOD CASS R-VIII",898,436,,,424,12,,,,,,,1.03220478943022,,,,,
"259",2009,"EAST LYNNE 40",179,6,,,6,,,,,,,,1,,,,,
"260",2009,"PLEASANT HILL R-III",2161,282,,,233,49,,,,,,,1.05053051791155,,,,,
"261",2009,"HARRISONVILLE R-IX",2596,458,,,404,48,6,,,,,,1.04059422534667,0.668389626592995,,,,
"262",2009,"DREXEL R-IV",273,8,,,8,,,,,,,,1.03412616339193,,,,,
"263",2009,"BELTON 124",4739,1498,231,25,945,152,139,6,,,,1.60013601156098,0.926622480486446,1.05204520615545,0.421614784625114,,,
"264",2009,"STOCKTON R-I",1062,344,,,332,12,,,,,,,1.02511532547412,,,,,
"265",2009,"EL DORADO SPRINGS R-II",1201,518,,,505,13,,,,,,,1.02385584109757,,,,,
"266",2009,"BRUNSWICK R-II",247,10,,,10,,,,,,,,1.10265740434447,,,,,
"267",2009,"KEYTESVILLE R-III",164,17,,,17,,,,,,,,1.01235067827495,,,,,
"268",2009,"SALISBURY R-IV",476,43,,,30,,13,,,,,,0.72666849141199,,,,,
"269",2009,"CHADWICK R-I",226,118,,,112,6,,,,,,,1.00441944556047,,,,,
"270",2009,"NIXA R-II",5303,1215,17,,1074,102,22,,,,,0.619104847226775,1.03885503334539,0.63090577995727,,,,
"271",2009,"SPARTA R-III",700,136,,,91,45,,,,,,,1.01306858474319,,,,,
"272",2009,"BILLINGS R-IV",444,103,,,103,,,,,,,,1.0183299389002,,,,,
"273",2009,"CLEVER R-V",975,251,,,251,,,,,,,,1.02627257799672,,,,,
"274",2009,"OZARK R-VI",5261,741,,,652,89,,,,,,,1.05708245243129,,,,,
"275",2009,"SPOKANE R-VII",726,69,,,61,8,,,,,,,1.04155817102385,,,,,
"276",2009,"CLARK CO. R-I",992,150,,,66,84,,,,,,,1.01224820325944,,,,,
"277",2009,"KEARNEY R-I",3564,708,,,577,123,8,,,,,,1.02583582171794,0.743383883437407,,,,
"278",2009,"SMITHVILLE R-II",2260,101,,,64,37,,,,,,,1.0605578534309,,,,,
"279",2009,"EXCELSIOR SPRINGS 40",2779,1936,18,,1382,449,87,,,,,0.271857329273597,1.03804682560632,1.21126729188479,,,,
"280",2009,"LIBERTY 53",10034,1044,124,13,706,170,31,,,,,1.92979490646833,0.981151145661968,0.667269361573895,,,,
"281",2009,"NORTH KANSAS CITY 74",17955,4756,731,262,2281,835,599,48,,,,1.55696419264586,0.929586285177502,1.22396669829773,0.21473435570746,,,
"282",2009,"CAMERON R-I",1767,195,,,171,24,,,,,,,1.05362975450427,,,,,
"283",2009,"LATHROP R-II",864,401,7,,366,28,,,,,,0.656254101588135,1.04038928515222,,,,,
"284",2009,"CLINTON CO. R-III",793,96,,,96,,,,,,,,1.12157918349035,,,,,
"285",2009,"COLE CO. R-I",662,108,6,,102,,,,,,,4.59136822773186,0.963325626728319,,,,,
"286",2009,"BLAIR OAKS R-II",953,135,,,135,,,,,,,,1.01491931391454,,,,,
"287",2009,"COLE CO. R-V",677,218,,,132,86,,,,,,,1.00745516824501,,,,,
"288",2009,"JEFFERSON CITY",8311,2824,880,446,954,513,31,,,,,2.37384601723777,0.691344052009431,0.345199280203823,,,,
"289",2009,"PRAIRIE HOME R-V",146,20,,,14,6,,,,,,,1.0354110581901,,,,,
"290",2009,"BOONVILLE R-I",1552,503,59,,394,50,,,,,,0.989006936458819,1.04896467894948,,,,,
"291",2009,"CRAWFORD CO. R-I",972,424,,,344,80,,,,,,,1.01461038961039,,,,,
"292",2009,"CRAWFORD CO. R-II",1394,1018,,,985,33,,,,,,,1.05207785376118,,,,,
"293",2009,"GREENFIELD R-IV",477,29,,,21,8,,,,,,,1.03241792277514,,,,,
"294",2009,"DALLAS CO. R-I",1743,860,,,656,204,,,,,,,1.02291325695581,,,,,
"295",2009,"GALLATIN R-V",643,7,,,7,,,,,,,,1.01739749720216,,,,,
"296",2009,"TRI-COUNTY R-VII",178,8,,,8,,,,,,,,1.05954651409197,,,,,
"297",2009,"MAYSVILLE R-I",609,62,,,62,,,,,,,,1.02176356391131,,,,,
"298",2009,"UNION STAR R-II",144,15,,,9,6,,,,,,,1.02124183006536,,,,,
"299",2009,"STEWARTSVILLE C-2",253,51,,,51,,,,,,,,1.04547830632514,,,,,
"300",2009,"SALEM R-80",1534,960,13,,851,90,,,,,6,0.739981785063752,1.03561366437753,,,,,0.383435582822086
"301",2009,"SKYLINE R-II",93,6,,,6,,,,,,,,1,,,,,
"302",2009,"AVA R-I",1392,1013,7,,931,56,9,,,,10,1.91949106065592,0.992193138888945,0.87965361195547,,,,2.29573681673133
"303",2009,"MALDEN R-I",1032,628,335,,293,,,,,,,1.64845330792911,0.703923520751569,,,,,
"304",2009,"CAMPBELL R-II",607,159,,,159,,,,,,,,1.00160256410256,,,,,
"305",2009,"HOLCOMB R-III",603,118,,,102,16,,,,,,,1.14639458901754,,,,,
"306",2009,"SENATH-HORNERSVILLE C-8",794,282,7,,164,34,77,,,,,1.4103803997421,1.02097958350221,0.942525527753093,,,,
"307",2009,"KENNETT 39",1906,670,298,81,263,28,,,,,,1.89124587693429,0.667068588863393,,,,,
"308",2009,"MERAMEC VALLEY R-III",3429,3513,20,7,2815,615,56,,,,,0.329860029394194,1.01515228734528,2.27725590663251,,,,
"309",2009,"UNION R-XI",3029,870,,,419,451,,,,,,,1.03594737387341,,,,,
"310",2009,"LONEDELL R-XIV",342,177,,,170,7,,,,,,,1.03637682661416,,,,,
"311",2009,"STRAIN-JAPAN R-XVI",89,20,,,20,,,,,,,,1.03487529752665,,,,,
"312",2009,"ST. CLAIR R-XIII",2379,1006,23,,879,95,9,,,,,1.10984577969079,1.00185311969244,1.06503834138029,,,,
"313",2009,"SULLIVAN",2160,1038,,,824,214,,,,,,,1.0285949393129,,,,,
"314",2009,"NEW HAVEN",489,56,,,56,,,,,,,,1.0584250635055,,,,,
"315",2009,"WASHINGTON",4109,725,,,603,122,,,,,,,1.03950103950104,,,,,
"316",2009,"GASCONADE CO. R-II",1886,745,,,726,19,,,,,,,1.0128633647321,,,,,
"317",2009,"GASCONADE CO. R-I",1063,179,,,179,,,,,,,,1.0350895352448,,,,,
"318",2009,"ALBANY R-III",449,114,,,100,14,,,,,,,1.03939299449122,,,,,
"319",2009,"WILLARD R-II",4116,1181,18,,971,180,12,,,,,0.695950726688551,1.02675705696994,0.515780741606743,,,,
"320",2009,"REPUBLIC R-III",4124,649,,,516,127,6,,,,,,1.04202251546504,0.489153031525913,,,,
"321",2009,"ASH GROVE R-IV",820,119,,,119,,,,,,,,1.01739749720216,,,,,
"322",2009,"WALNUT GROVE R-V",284,7,,,7,,,,,,,,1.01430165331169,,,,,
"323",2009,"STRAFFORD R-VI",1214,160,,,145,7,,8,,,,,0.9765625,,,,,
"324",2009,"LOGAN-ROGERSVILLE R-VIII",2191,200,,,169,31,,,,,,,1.04887770086008,,,,,
"325",2009,"SPRINGFIELD R-XII",23959,13189,1384,383,8081,2802,365,125,,,49,1.8007430434453,0.95859355027466,0.823648133906683,0.374608496660141,,,0.629697834996035
"326",2009,"FAIR GROVE R-X",1082,297,,,283,14,,,,,,,1.02459016393443,,,,,
"327",2009,"GRUNDY CO. R-V",157,27,,,27,,,,,,,,1.04668201800293,,,,,
"328",2009,"TRENTON R-IX",1171,484,,,462,22,,,,,,,1.04744946056353,,,,,
"329",2009,"SOUTH HARRISON CO. R-II",845,133,,,110,23,,,,,,,1.02796052631579,,,,,
"330",2009,"NORTH HARRISON R-III",222,6,,,6,,,,,,,,1,,,,,
"331",2009,"HENRY CO. R-I",664,1199,,,1163,,36,,,,,,0.978784035468508,,,,,
"332",2009,"CALHOUN R-VIII",155,39,,,39,,,,,,,,1.05440742302826,,,,,
"333",2009,"CLINTON",1759,730,12,,659,59,,,,,,0.482063230627084,1.04412064101445,,,,,
"334",2009,"HICKORY CO. R-I",781,188,,,182,6,,,,,,,1.0539629005059,,,,,
"335",2009,"WHEATLAND R-II",288,38,,,38,,,,,,,,1.0285949393129,,,,,
"336",2009,"WEAUBLEAU R-III",380,96,,,96,,,,,,,,1.03263114415531,,,,,
"337",2009,"HERMITAGE R-IV",269,35,,,35,,,,,,,,1.01132686084142,,,,,
"338",2009,"MOUND CITY R-II",282,7,,,7,,,,,,,,1.03680663556247,,,,,
"339",2009,"SOUTH HOLT CO. R-I",278,23,,,23,,,,,,,,1.01461038961039,,,,,
"340",2009,"NEW FRANKLIN R-I",445,68,,,68,,,,,,,,1.04701078421108,,,,,
"341",2009,"FAYETTE R-III",619,101,8,,79,14,,,,,,0.628634292000629,1.05740936978402,,,,,
"342",2009,"GLASGOW",321,7,,,7,,,,,,,,1.09182225133748,,,,,
"343",2009,"MOUNTAIN VIEW-BIRCH TREE R-III",1298,580,,,520,60,,,,,,,1.03755965968043,,,,,
"344",2009,"WILLOW SPRINGS R-IV",1268,601,,,555,46,,,,,,,1.02176356391131,,,,,
"345",2009,"WEST PLAINS R-VII",2519,1641,27,,1472,87,48,7,,,,1.38263714992395,0.996256784003861,1.44804242764313,0.449020173834953,,,
"346",2009,"SOUTH IRON CO. R-I",324,12,,,12,,,,,,,,1.10582771204246,,,,,
"347",2009,"ARCADIA VALLEY R-II",1040,173,,,141,32,,,,,,,1.02764361319494,,,,,
"348",2009,"FORT OSAGE R-I",4806,1114,74,6,752,260,22,,,,,1.07504918350015,1.08847119703007,0.33415657361925,,,,
"349",2009,"BLUE SPRINGS R-IV",13765,3685,808,159,2134,398,169,7,,,10,2.30593318755321,0.851859540069865,0.935951042560851,0.0714132685853031,,,0.67842605156038
"350",2009,"GRAIN VALLEY R-V",3212,531,,,474,57,,,,,,,1.0851871947911,,,,,
"351",2009,"OAK GROVE R-VI",2088,379,,,235,137,7,,,,,,1.03449656725118,0.820873644092642,,,,
"352",2009,"LEE'S SUMMIT R-VII",17120,3649,763,238,1838,605,166,6,,,33,2.2375345186082,0.822580774957287,1.19715567350824,0.0761243567491855,,,2.31886502097519
"353",2009,"HICKMAN MILLS C-1",6765,5858,1470,4168,19,189,12,,,,,1.20712971317459,0.283149912087398,0.0333086294331704,,,,
"354",2009,"RAYTOWN C-2",8617,7440,3873,1458,1323,430,320,36,,,,1.59123308475353,0.51898299464734,0.593251761216166,0.248138957816377,,,
"355",2009,"GRANDVIEW C-4",3970,2710,1894,382,281,75,78,,,,,1.44403782414715,0.455813024473062,0.242683708455972,,,,
"356",2009,"LONE JACK C-6",553,122,,,116,6,,,,,,,1.06553010122536,,,,,
"357",2009,"INDEPENDENCE 30",13128,6499,860,425,2934,1691,558,31,,,,1.78772808836636,0.95025763898761,0.81152516993308,0.16795650035,,,
"358",2009,"KANSAS CITY 33",17677,10409,3283,5842,104,310,864,6,,,,1.35013893558479,0.45455169290312,0.346287408208286,0.0274487737260338,,,
"359",2009,"CENTER 58",2291,2766,2035,463,194,22,52,,,,,1.33833607429705,0.325244091173146,0.279757600798816,,,,
"360",2009,"UNIVERSITY ACADEMY",1134,1749,1278,465,6,,,,,,,1.07019917124955,0.082863085324119,,,,,
"361",2009,"HOGAN PREPARATORY ACADEMY",312,62,18,44,,,,,,,,1.01626016260163,,,,,,
"362",2009,"URBAN COM. LEADERSHIP ACADEMY",200,348,78,270,,,,,,,,1.05820105820106,,,,,,
"363",2009,"ACADEMY OF KANSAS CITY",380,7,7,,,,,,,,,1.03820598006645,,,,,,
"364",2009,"LEE A. TOLBERT COM. ACADEMY",708,175,39,136,,,,,,,,1.01574403250381,,,,,,
"365",2009,"B. BANNEKER ACADEMY",233,722,627,95,,,,,,,,1.02648326832273,,,,,,
"366",2009,"DELLA LAMB ELEM.",472,453,213,205,,,35,,,,,1.40489845743494,,0.43406007391423,,,,
"367",2009,"GORDON PARKS ELEM.",223,132,66,66,,,,,,,,1.13778586869951,,,,,,
"368",2009,"BROOKSIDE CHARTER SCH.",426,323,182,98,19,,24,,,,,1.23503784729375,0.281587024469912,1.13094985651074,,,,
"369",2009,"DERRICK THOMAS ACADEMY",952,795,251,544,,,,,,,,1.12397437338429,,,,,,
"370",2009,"CARL JUNCTION R-I",3218,1451,25,,1237,189,,,,,,0.926317037564009,1.04372398375245,,,,,
"371",2009,"CARTHAGE R-IX",4092,1361,32,,888,56,385,,,,,0.907803993770195,0.960143468217217,1.19358748996301,,,,
"372",2009,"JOPLIN R-VIII",7543,2817,231,53,1836,517,180,,,,,1.69724699366162,0.988036154480985,1.07391199291218,,,,
"373",2009,"NORTHWEST R-I",6719,1297,,,788,509,,,,,,,1.02553584247769,,,,,
"374",2009,"GRANDVIEW R-II",823,123,,,123,,,,,,,,1.0148163182464,,,,,
"375",2009,"HILLSBORO R-III",3658,1354,,,1124,230,,,,,,,1.02438024994878,,,,,
"376",2009,"DUNKLIN R-V",1387,599,,,566,33,,,,,,,1.06689427077777,,,,,
"377",2009,"FESTUS R-VI",3109,1660,97,,1342,139,82,,,,,1.51382733004557,0.945093935062283,5.88066551921974,,,,
"378",2009,"SUNRISE R-IX",322,113,,,113,,,,,,,,1.02880658436214,,,,,
"379",2009,"WINDSOR C-1",3007,1578,,,1382,196,,,,,,,1.02343670044008,,,,,
"380",2009,"FOX C-6",11646,3053,52,,2809,122,70,,,,,1.1508396703287,1.00077067194939,1.66146864333965,,,,
"381",2009,"CRYSTAL CITY 47",781,110,,,110,,,,,,,,1.07723796186578,,,,,
"382",2009,"DESOTO 73",2937,2772,25,,2345,395,,7,,,,0.589461373775099,1.01682541760723,,0.467639356528245,,,
"383",2009,"KINGSVILLE R-I",282,12,,,12,,,,,,,,1.01440454453236,,,,,
"384",2009,"HOLDEN R-III",1419,621,,,574,47,,,,,,,1.03423311614438,,,,,
"385",2009,"JOHNSON CO. R-VII",649,89,,,83,6,,,,,,,1.0366991499067,,,,,
"386",2009,"KNOB NOSTER R-VIII",1447,91,,,85,6,,,,,,,1.23152709359606,,,,,
"387",2009,"LEETON R-X",344,323,,,266,45,12,,,,,,1.00980419214853,1.2766908174013,,,,
"388",2009,"WARRENSBURG R-VI",3285,407,11,8,298,82,8,,,,,0.572096160331454,1.10127498662531,0.659597975034217,,,,
"389",2009,"KNOX CO. R-I",530,17,,,17,,,,,,,,1.03316458311809,,,,,
"390",2009,"LACLEDE CO. R-I",831,349,,,269,72,,,,,8,,1.00989908413111,,,,,
"391",2009,"LEBANON R-III",4432,1008,,,829,157,14,,,,8,,1.03390191647247,0.628456510809452,,,,0.835421888053467
"392",2009,"CONCORDIA R-II",483,149,,,143,6,,,,,,,1.03423311614438,,,,,
"393",2009,"LAFAYETTE CO. C-1",1046,113,,,46,67,,,,,,,1.10570544007077,,,,,
"394",2009,"ODESSA R-VII",2131,386,,,324,62,,,,,,,1.03950103950104,,,,,
"395",2009,"SANTA FE R-X",411,6,,,6,,,,,,,,1.11086425238836,,,,,
"396",2009,"LEXINGTON R-V",944,408,88,,320,,,,,,,2.82681880091486,0.901821002058406,,,,,
"397",2009,"MARIONVILLE R-IX",728,599,,,585,14,,,,,,,1.0690613641223,,,,,
"398",2009,"MT. VERNON R-V",1533,180,,,142,38,,,,,,,1.05797714769361,,,,,
"399",2009,"AURORA R-VIII",2042,1588,8,,1389,136,55,,,,,0.853861589036417,1.03976554343806,0.565927462504733,,,,
"400",2009,"VERONA R-VII",383,16,,,7,,9,,,,,,0.716039279869067,1.51699029126214,,,,
"401",2009,"CANTON R-V",528,170,,,158,12,,,,,,,1.03124677735382,,,,,
"402",2009,"LEWIS CO. C-1",1021,279,9,,270,,,,,,,0.558098002009153,1.04002357386767,,,,,
"403",2009,"ELSBERRY R-II",811,300,,,282,18,,,,,,,1.0842459069717,,,,,
"404",2009,"TROY R-III",6019,1533,93,12,1107,315,6,,,,,1.59286396941701,1.00215314929799,0.183750907270105,,,,
"405",2009,"WINFIELD R-IV",1550,1149,7,,426,716,,,,,,0.362634174644619,1.03188096539241,,,,,
"406",2009,"LINN CO. R-I",282,53,,,53,,,,,,,,1.03295114141101,,,,,
"407",2009,"MARCELINE R-V",634,112,,,112,,,,,,,,1.03594737387341,,,,,
"408",2009,"BROOKFIELD R-III",1047,137,,,137,,,,,,,,1.0501995379122,,,,,
"409",2009,"CHILLICOTHE R-II",1907,337,,,239,98,,,,,,,1.05241001894338,,,,,
"410",2009,"MCDONALD CO. R-I",3621,992,,,757,143,85,,,,7,,1.174140111966,0.478155601958525,,,,0.360023041474654
"411",2009,"ATLANTA C-3",228,79,,,79,,,,,,,,1,,,,,
"412",2009,"MACON CO. R-I",1321,283,,,277,6,,,,,,,1.12334306897326,,,,,
"413",2009,"FREDERICKTOWN R-I",1892,620,,,599,21,,,,,,,1.02711585866886,,,,,
"414",2009,"MARIES CO. R-I",506,106,,,106,,,,,,,,1.01605364763259,,,,,
"415",2009,"MARIES CO. R-II",827,329,,,258,71,,,,,,,1.00603621730382,,,,,
"416",2009,"PALMYRA R-I",1151,111,,,111,,,,,,,,1.03135313531353,,,,,
"417",2009,"HANNIBAL 60",3510,692,80,42,277,293,,,,,,1.67268100602165,0.940188816305579,,,,,
"418",2009,"ELDON R-I",1854,1660,,,1558,75,27,,,,,,1.0048365063933,2.75678987134981,,,,
"419",2009,"SCHOOL OF THE OSAGE",1893,500,,,479,21,,,,,,,1.0498687664042,,,,,
"420",2009,"IBERIA R-V",748,18,,,18,,,,,,,,1.00948919846558,,,,,
"421",2009,"EAST PRAIRIE R-II",1051,281,8,,182,91,,,,,,1.10777240815874,1.01497100826402,,,,,
"422",2009,"CHARLESTON R-I",1075,731,470,237,18,6,,,,,,1.69619127087671,0.0768893146278717,,,,,
"423",2009,"MONITEAU CO. R-I",1337,322,,,193,13,116,,,,,,0.734165197148303,3.10826960487462,,,,
"424",2009,"JAMESTOWN C-1",219,13,,,13,,,,,,,,1,,,,,
"425",2009,"MONROE CITY R-I",681,86,6,,80,,,,,,,0.579463802827783,1.08292498037198,,,,,
"426",2009,"MADISON C-3",249,14,,,14,,,,,,,,1.01636345157028,,,,,
"427",2009,"PARIS R-II",484,107,,,107,,,,,,,,1.04307916970898,,,,,
"428",2009,"WELLSVILLE MIDDLETOWN R-I",461,61,,,61,,,,,,,,1.04777870913663,,,,,
"429",2009,"MONTGOMERY CO. R-II",1293,687,,,494,193,,,,,,,1.04701078421108,,,,,
"430",2009,"MORGAN CO. R-I",663,722,,,517,205,,,,,,,1.05075128717033,,,,,
"431",2009,"MORGAN CO. R-II",1448,598,,,553,45,,,,,,,1.03799045048786,,,,,
"432",2009,"PORTAGEVILLE",768,47,12,,35,,,,,,,1.10767526653436,0.974330565306594,,,,,
"433",2009,"GIDEON 37",342,138,,,132,6,,,,,,,1.00583383625025,,,,,
"434",2009,"NEW MADRID CO. R-I",1560,380,215,22,143,,,,,,,1.97368421052632,0.559078575952584,,,,,
"435",2009,"DIAMOND R-IV",928,214,,,205,9,,,,,,,1.07284626113078,,,,,
"436",2009,"SENECA R-VII",1584,305,,,208,24,11,,,,62,,0.994971533950187,1.73392181588903,,,,1.01894079460947
"437",2009,"NEOSHO R-V",4254,1231,,,799,308,50,66,,,8,,1.08738680421242,0.518740539469411,1.08094651607662,,,0.240695610313807
"438",2009,"WEST NODAWAY CO. R-I",265,19,,,19,,,,,,,,1.06860440265014,,,,,
"439",2009,"NORTHEAST NODAWAY CO. R-V",214,16,,,16,,,,,,,,1.03885310617079,,,,,
"440",2009,"MARYVILLE R-II",1429,107,,,94,13,,,,,,,1.06010813102936,,,,,
"441",2009,"OREGON-HOWELL R-III",265,8,,,8,,,,,,,,1.04744946056353,,,,,
"442",2009,"ALTON R-IV",782,470,,,462,,8,,,,,,1.02908157810328,1.89125295508274,,,,
"443",2009,"OSAGE CO. R-II",628,363,,,332,31,,,,,,,1.01781170483461,,,,,
"444",2009,"OSAGE CO. R-III",801,183,,,174,9,,,,,,,1.00623867981485,,,,,
"445",2009,"GAINESVILLE R-V",612,130,,,130,,,,,,,,1.01327388793191,,,,,
"446",2009,"LUTIE R-VI",218,39,,,39,,,,,,,,1.02343670044008,,,,,
"447",2009,"NORTH PEMISCOT CO. R-I",302,27,,,27,,,,,,,,1.22759636631476,,,,,
"448",2009,"HAYTI R-II",790,771,599,138,27,7,,,,,,1.35569625119635,0.149537379726866,,,,,
"449",2009,"SOUTH PEMISCOT CO. R-V",729,314,102,,204,8,,,,,,1.55798927736791,0.88685043434755,,,,,
"450",2009,"CARUTHERSVILLE 18",1295,1496,984,209,246,57,,,,,,1.60616292658233,0.415041202770229,,,,,
"451",2009,"PERRY CO. 32",2301,2178,10,,1980,188,,,,,,1.0677600529609,1.01978140740935,,,,,
"452",2009,"PETTIS CO. R-V",378,9,,,9,,,,,,,,1.01071356377603,,,,,
"453",2009,"SMITHTON R-VI",596,80,,,51,29,,,,,,,1.04373238701597,,,,,
"454",2009,"PETTIS CO. R-XII",137,6,,,6,,,,,,,,1.2569130216189,,,,,
"455",2009,"SEDALIA 200",4486,1234,100,30,686,299,119,,,,,1.48587391102587,0.981816949449884,0.887977530437482,,,,
"456",2009,"ST. JAMES R-I",1731,713,,,644,69,,,,,,,1.06134578645723,,,,,
"457",2009,"ROLLA 31",4004,112,,6,16,90,,,,,,1.1595547309833,1.05263994152883,,,,,
"458",2009,"BOWLING GREEN R-I",1330,656,40,,570,40,6,,,,,1.00124153950899,1.00386273213914,1.10196885101381,,,,
"459",2009,"PIKE CO. R-III",517,30,,,30,,,,,,,,1.07043459644616,,,,,
"460",2009,"LOUISIANA R-II",762,84,,,66,18,,,,,,,1.13391540991042,,,,,
"461",2009,"WEST PLATTE CO. R-II",646,264,10,21,198,29,,6,,,,8.44778722476564,0.931984050345203,,1.22189638318671,,,
"462",2009,"PLATTE CO. R-III",3148,331,33,,267,31,,,,,,1.26520158878648,1.07268213368715,,,,,
"463",2009,"PARK HILL",10147,3191,640,231,1482,511,290,31,,,6,2.55336937756711,0.800114143729727,1.4898459293813,0.225926114872498,,,0.221210389514628
"464",2009,"BOLIVAR R-I",2554,871,,,758,97,16,,,,,,1.03209999998793,0.97711117082346,,,,
"465",2009,"FAIR PLAY R-II",386,27,,,27,,,,,,,,1.01050929668553,,,,,
"466",2009,"HUMANSVILLE R-IV",370,68,,,68,,,,,,,,1.0164667615369,,,,,
"467",2009,"MARION C. EARLY R-V",657,104,,,77,27,,,,,,,1.01698362656361,,,,,
"468",2009,"PLEASANT HOPE R-VI",946,198,,,198,,,,,,,,1.02490519626935,,,,,
"469",2009,"WAYNESVILLE R-VI",5452,765,242,108,257,148,10,,,,,1.87583575182157,0.864910577856367,0.139507955441159,,,,
"470",2009,"DIXON R-I",1046,600,,,566,34,,,,,,,1.0522992739135,,,,,
"471",2009,"PUTNAM CO. R-I",773,22,,,22,,,,,,,,1.01440454453236,,,,,
"472",2009,"RALLS CO. R-II",759,45,,,45,,,,,,,,1.04112441436752,,,,,
"473",2009,"NORTHEAST RANDOLPH CO. R-IV",449,72,,,72,,,,,,,,1.00220485067148,,,,,
"474",2009,"RENICK R-V",132,18,,,18,,,,,,,,1.00765820233777,,,,,
"475",2009,"HIGBEE R-VIII",245,12,,,12,,,,,,,,1.03809820409011,,,,,
"476",2009,"WESTRAN R-I",635,161,8,,139,14,,,,,,1.37263649154113,0.99738723657243,,,,,
"477",2009,"MOBERLY",2331,955,135,,780,34,6,,,,,1.39685036111169,0.97389856140586,0.506671170410404,,,,
"478",2009,"LAWSON R-XIV",1311,549,,,518,24,,,,,7,,1.00647318241064,,,,,2.77183812465352
"479",2009,"ORRICK R-XI",439,26,,,26,,,,,,,,1.02333196889071,,,,,
"480",2009,"HARDIN-CENTRAL C-2",202,7,,,7,,,,,,,,1,,,,,
"481",2009,"RICHMOND R-XVI",1623,149,,,135,14,,,,,,,1.07123727905731,,,,,
"482",2009,"SOUTHERN REYNOLDS CO. R-II",525,20,,,20,,,,,,,,1.02944204241301,,,,,
"483",2009,"FT. ZUMWALT R-II",18687,4773,482,185,2937,1142,27,,,,,2.20417027694557,0.960007621693263,0.25596468824923,,,,
"484",2009,"FRANCIS HOWELL R-III",17632,3538,317,137,1925,1134,25,,,,,2.08991995698632,0.97355340117039,0.319734799168178,,,,
"485",2009,"WENTZVILLE R-IV",11636,5340,846,236,3187,1031,40,,,,,2.28951099261516,0.910638275823655,0.325679856700863,,,,
"486",2009,"ST. CHARLES R-VI",5175,2188,392,204,1091,468,33,,,,,2.19496278138613,0.886112239671137,0.274722530244453,,,,
"487",2009,"ORCHARD FARM R-V",1426,391,20,,333,38,,,,,,0.889580785055043,1.03608768820631,,,,,
"488",2009,"LAKELAND R-III",443,158,7,,127,24,,,,,,3.92069004144729,0.984543321862208,,,,,
"489",2009,"OSCEOLA",534,110,,,92,18,,,,,,,1.05119310417324,,,,,
"490",2009,"BISMARCK R-V",584,105,,,105,,,,,,,,1.02280863250486,,,,,
"491",2009,"FARMINGTON R-VII",3686,2188,72,33,1744,298,,41,,,,2.1813195944823,0.975104372459691,,1.76779000379428,,,
"492",2009,"CENTRAL R-III",1974,572,,,527,45,,,,,,,1.04329681794471,,,,,
"493",2009,"STE. GENEVIEVE CO. R-II",1986,1274,22,,1252,,,,,,,1.0725742757686,1.01490401131894,,,,,
"494",2009,"FERGUSON-FLORISSANT R-II",11998,12091,7151,4007,677,213,30,13,,,,1.17889009536648,0.377673007230656,0.186555214435891,0.13439748573319,,,
"495",2009,"PATTONVILLE R-III",5446,1379,611,287,343,120,18,,,,,2.3568458893117,0.543549528690904,0.225829358318424,,,,
"496",2009,"ROCKWOOD R-VI",22285,4937,1631,585,2144,556,21,,,,,4.3451653466789,0.66209542904029,0.240316118688698,,,,
"497",2009,"KIRKWOOD R-VII",5021,1394,758,214,383,31,,,,,8,3.34103512967822,0.39440516270642,,,,,4.0992006558721
"498",2009,"LINDBERGH R-VIII",5643,629,117,57,273,182,,,,,,3.62080589983269,0.829458123211538,,,,,
"499",2009,"MEHLVILLE R-IX",10788,3568,804,342,1732,681,9,,,,,3.0243723239847,0.793301158555028,0.177635318638287,,,,
"500",2009,"PARKWAY C-2",17467,2640,1030,483,802,311,,14,,,,3.56409241670436,0.599106024002997,,0.0483412060440319,,,
"501",2009,"AFFTON 101",2453,853,113,12,635,81,12,,,,,1.54906572747844,0.993714202521453,0.596101496214755,,,,
"502",2009,"BRENTWOOD",803,17,,,10,7,,,,,,,1.41382723031246,,,,,
"503",2009,"CLAYTON",2487,213,157,15,28,13,,,,,,3.61141206211629,0.292268847419979,,,,,
"504",2009,"HANCOCK PLACE",1699,600,164,21,323,80,12,,,,,1.21534620943371,0.953394842678022,0.576368876080692,,,,
"505",2009,"JENNINGS",3110,3010,1845,1165,,,,,,,,1.00806451612903,,,,,,
"506",2009,"LADUE",3701,203,106,17,74,6,,,,,,3.80120031398533,0.552874116092507,,,,,
"507",2009,"MAPLEWOOD-RICHMOND HEIGHTS",1033,435,218,84,118,15,,,,,,1.67572501463485,0.562035158891143,,,,,
